year,month,Block,TotalPoundsLanded,TotalValue,Season
2000,10,850,3217.35,19096.37,3
2000,10,852,147.5,958.75,3
2000,10,860,86852.89,515920.19,3
2000,10,862,238.9,1313.95,3
2000,10,867,1561.4,9219.8,3
2000,10,869,1464.4,8761.875,3
2000,10,880,422,2532,3
2000,10,881,566.1,3268.45,3
2000,11,652,1823.3,12120.6,3
2000,11,653,2417,13640.725,3
2000,11,654,1221.3,8679.825,3
2000,11,655,897.7,6184.575,3
2000,11,656,1282.7,8209.05,3
2000,11,657,463,3139.5,3
2000,11,665,4866.5,32126.73,3
2000,11,680,94,611,3
2000,11,681,1716.4,11612.15,3
2000,11,683,1318.4,9738.1,3
2000,11,684,3263.2,22086.75,3
2000,11,686,768.5,5076.25,3
2000,11,687,460.6,3190.55,3
2000,11,688,1933.3,12957.375,3
2000,11,689,196.8,1426.8,3
2000,11,702,95.4,572.4,3
2000,11,704,253.5,1890.5,3
2000,11,707,1133.85,7423.95,3
2000,11,708,4878.45,31960.4125,3
2000,11,709,1071.6,7245.035,3
2000,11,710,503.7,3381.15,3
2000,11,711,3417.7,23257.275,3
2000,11,712,301,1956.5,3
2000,11,718,146,1155.5,3
2000,11,719,5583.06,34213.6225,3
2000,11,720,3218.6,21957.65,3
2000,11,737,2118.5,14010.05,3
2000,11,738,1981.1,13218.975,3
2000,11,739,417.95,2853.95,3
2000,11,740,140.5,948.375,3
2000,11,744,169.8,1178.025,3
2000,11,752,5.3,29.15,3
2000,11,754,32.1,224.7,3
2000,11,756,3425.65,25208.575,3
2000,11,757,10959.27,72558.3275,3
2000,11,761,2089.91,12550.4875,3
2000,11,762,1544.4,10863.85,3
2000,11,765,2491.1,16689.15,3
2000,11,767,432.31,2862.32,3
2000,11,801,2068.5,13157.35,3
2000,11,803,226,1525.5,3
2000,11,804,200,1200,3
2000,11,807,432.5,2662.5,3
2000,11,812,787,5115.5,3
2000,11,813,6839.8,47083.25,3
2000,11,821,4913.4,32228.65,3
2000,11,829,4140.6,26435.625,3
2000,11,842,3287.3,19980.575,3
2000,11,845,164,984,3
2000,11,846,66,396,3
2000,11,847,114.2,685.2,3
2000,11,849,1097,6582,3
2000,11,850,2552.66,17129.795,3
2000,11,858,86.5,605.5,3
2000,11,860,38465.47,233600.901,3
2000,11,864,400.1,2515.6,3
2000,11,866,49.2,295.2,3
2000,11,867,2490.5,15813.15,3
2000,11,877,178,1068,3
2000,11,878,230,1380,3
2000,11,880,125.9,755.4,3
2000,11,897,960,5760,3
2000,12,618,266.6,1778.1,3
2000,12,652,1388,9544.325,3
2000,12,653,1959.6,13497.425,3
2000,12,654,619.4,4472.825,3
2000,12,655,780.5,5542.5,3
2000,12,656,169,1117.125,3
2000,12,657,1118.6,7583.575,3
2000,12,660,663,4641,3
2000,12,665,1720.6,12238.2,3
2000,12,680,1130.15,7630.155,3
2000,12,681,609.8,4686.6,3
2000,12,683,396.6,2878.7,3
2000,12,684,3330,21122.25,3
2000,12,685,844.6,5938.275,3
2000,12,686,360,2430,3
2000,12,687,1565.6,11167.4,3
2000,12,688,3924.3,27332.7,3
2000,12,689,794,5374.3,3
2000,12,690,862.7,5938.15,3
2000,12,704,321.4,2277.25,3
2000,12,707,793.8,5556.6,3
2000,12,708,2362.87,16169.3275,3
2000,12,709,369.7,2392.875,3
2000,12,710,886.8,6127.825,3
2000,12,711,1819.7,12463.025,3
2000,12,712,688,4622.125,3
2000,12,718,20.6,154.5,3
2000,12,719,4136.58,29052.63,3
2000,12,720,3511.3,24637.525,3
2000,12,737,2208.8,15975.75,3
2000,12,738,441.85,2959.3,3
2000,12,739,605.8,4340.3875,3
2000,12,740,5,32.5,3
2000,12,744,258.3,1808.1,3
2000,12,745,277.8,2014.05,3
2000,12,752,50.6,354.2,3
2000,12,754,102.9,746.025,3
2000,12,755,142,923,3
2000,12,756,1933.15,14519.562,3
2000,12,757,3298.17,22431.9085,3
2000,12,761,3.94,25.61,3
2000,12,762,1457.5,11123.655,3
2000,12,765,1360.6,9467.575,3
2000,12,767,130,650,3
2000,12,800,108.6,735.225,3
2000,12,801,1103.2,7772.8,3
2000,12,802,136,816,3
2000,12,804,166,1079,3
2000,12,807,1050.2,7254.05,3
2000,12,813,7986.1,52616.815,3
2000,12,814,240,1740,3
2000,12,820,46,322,3
2000,12,821,2254.6,15774,3
2000,12,822,99,693,3
2000,12,829,1280.3,8539.35,3
2000,12,832,55,385,3
2000,12,840,154.3,1118.675,3
2000,12,842,1592.2,11148.25,3
2000,12,849,763,5002,3
2000,12,850,4253.45,29705.0875,3
2000,12,860,18454.17,117859.1325,3
2000,12,861,56,392,3
2000,12,862,126.4,902.15,3
2000,12,867,266,1862,3
2000,12,877,16,96,3
2000,12,878,1679,10741,3
2000,12,880,42.8,256.8,3
2001,1,652,1473.8,9990.35,3
2001,1,653,1325.5,9235.125,3
2001,1,654,493.5,3702,3
2001,1,655,797.9,5698.275,3
2001,1,656,147,1029,3
2001,1,657,1105.5,7738.5,3
2001,1,665,1476.7,10417.15,3
2001,1,669,150.1,1050.7,3
2001,1,674,1031.5,7220.5,3
2001,1,680,2599.66,18010.875,3
2001,1,681,223.6,1617.175,3
2001,1,683,640.5,4483.5,3
2001,1,684,1822.8,12703.2,3
2001,1,685,760.4,5405.3,3
2001,1,686,329.5,2306.5,3
2001,1,687,605,4443,3
2001,1,688,7020.8,49999.32,3
2001,1,689,3892.28,27596.83,3
2001,1,690,2271,16163.725,3
2001,1,701,369.1,2583.7,3
2001,1,704,684,5065,3
2001,1,707,439.9,3079.3,3
2001,1,708,1345.28,9527.505,3
2001,1,710,136.2,987.45,3
2001,1,711,1519.9,10845.325,3
2001,1,712,967.5,6788.875,3
2001,1,713,371,500.85,3
2001,1,719,9467.2,65807.115,3
2001,1,720,4312,30566.5,3
2001,1,737,1620.1,11815.6,3
2001,1,738,722.5,5356.725,3
2001,1,739,167.4,1154.1,3
2001,1,740,661.05,4334.225,3
2001,1,742,65,438.75,3
2001,1,744,100.7,704.9,3
2001,1,748,61,457.5,3
2001,1,752,24.8,173.6,3
2001,1,754,80.5,583.625,3
2001,1,756,1180.9,9741.25,3
2001,1,757,3116.55,21865.15,3
2001,1,762,970.4,6695.905,3
2001,1,765,1517.3,10464.6,3
2001,1,801,773.8,5542.8,3
2001,1,802,170,1190,3
2001,1,806,11.25,78.75,3
2001,1,807,1081.6,7393.775,3
2001,1,813,2493.5,17851,3
2001,1,814,1698.4,12210.05,3
2001,1,821,836.7,6069.95,3
2001,1,822,254,1778,3
2001,1,829,526,3634.5,3
2001,1,842,1121.2,7940.9,3
2001,1,850,3193.7,23073.775,3
2001,1,860,10477.17,73871.5575,3
2001,1,862,48,303,3
2001,1,867,613.3,4293.1,3
2001,1,878,1781,12467,3
2001,2,652,999.5,7211.725,3
2001,2,653,492.6,3512.775,3
2001,2,654,281.5,2154.75,3
2001,2,655,516.5,3815.05,3
2001,2,656,356,2595.75,3
2001,2,657,339,2485.75,3
2001,2,664,104.7,801.3,3
2001,2,665,295.3,2168.095,3
2001,2,680,1823,13040.975,3
2001,2,681,34.7,249.3,3
2001,2,682,176,1277.76,3
2001,2,683,295,2016.5,3
2001,2,684,1864.5,13137.8,3
2001,2,686,279,1953,3
2001,2,687,663.4,4873.75,3
2001,2,688,4031.2,29944.815,3
2001,2,689,2233.2,16530.325,3
2001,2,690,2371.2,17629.985,3
2001,2,704,100,800,3
2001,2,707,116,870,3
2001,2,708,870.97,6356.09,3
2001,2,709,268,1943,3
2001,2,711,1197.3,8845.075,3
2001,2,712,484,3402.75,3
2001,2,714,14.25,95.5,3
2001,2,717,3,19.5,3
2001,2,719,3228.46,22677.195,3
2001,2,720,1956.9,14105.65,3
2001,2,737,1242.85,8613.275,3
2001,2,738,408.45,2621.625,3
2001,2,739,99,693,3
2001,2,740,484.5,3204,3
2001,2,754,53,397.5,3
2001,2,756,1063.5,8476.05,3
2001,2,757,2912.98,20423.79,3
2001,2,761,149,1107.5,3
2001,2,762,541.1,3868.475,3
2001,2,765,643,4452.5,3
2001,2,801,446,3176,3
2001,2,802,35,262.5,3
2001,2,804,107.5,798,3
2001,2,806,20.5,143.5,3
2001,2,807,333.1,2304.425,3
2001,2,813,298.4,2208.16,3
2001,2,814,2421,17973.45,3
2001,2,819,123,922.5,3
2001,2,821,125.7,922.325,3
2001,2,822,187,1309,3
2001,2,829,536.1,3868.25,3
2001,2,840,144,1044,3
2001,2,842,591,4214.5,3
2001,2,845,225,1575,3
2001,2,848,448,3136,3
2001,2,850,1915,13811.25,3
2001,2,852,20,145,3
2001,2,860,4764.1,27654.575,3
2001,2,867,71.8,538.5,3
2001,2,872,94,658,3
2001,2,878,376,2632,3
2001,3,652,281.9,2054.25,3
2001,3,653,656.6,4877.9,3
2001,3,654,794.1,5727.175,3
2001,3,655,599.4,4563.1,3
2001,3,656,78,585,3
2001,3,657,646.5,4848.75,3
2001,3,665,342.9,2551.5,3
2001,3,666,113,847.5,3
2001,3,680,2465.3,18149.55,3
2001,3,681,147.7,1058.4,3
2001,3,683,98.6,690.2,3
2001,3,684,811.6,5858.34,3
2001,3,685,376.5,2703.125,3
2001,3,686,63,472.5,3
2001,3,687,85.3,639.75,3
2001,3,688,5621.7,41284,3
2001,3,689,2203.7,16512.75,3
2001,3,690,1053.9,7997.5,3
2001,3,708,994.63,6954.4125,3
2001,3,709,781,5857.5,3
2001,3,711,619.4,4656.85,3
2001,3,712,448,3360,3
2001,3,714,8,52,3
2001,3,719,2312.98,15752.425,3
2001,3,720,888.3,6115.75,3
2001,3,737,129.6,687,3
2001,3,738,105.1,525.5,3
2001,3,739,50,344.5,3
2001,3,740,280.85,1932.05,3
2001,3,756,514.3,4284.4,3
2001,3,757,1840.3,13472.535,3
2001,3,761,43.5,326.25,3
2001,3,762,370.39,2579.0605,3
2001,3,765,404,2765,3
2001,3,801,94.9,692.25,3
2001,3,802,21.5,161.25,3
2001,3,807,849.2,6203.85,3
2001,3,813,882,6554,3
2001,3,814,766.9,5751.75,3
2001,3,821,732.4,5136,3
2001,3,842,209.5,1110.25,3
2001,3,850,2173.7,16025.75,3
2001,3,860,2043.42,14236.3,3
2001,3,867,85.6,642,3
2001,3,878,221,1547,3
2001,10,633,44.5,311.5,4
2001,10,651,134.6,807.6,4
2001,10,652,3874.28,23286.61,4
2001,10,653,10305.19,61779.485,4
2001,10,654,5006.3,29523.32,4
2001,10,655,2417.6,14685.65,4
2001,10,656,1167.4,6914.15,4
2001,10,657,1056.5,6268.65,4
2001,10,665,6730.3,41189.1,4
2001,10,680,2049.6,12165.6,4
2001,10,681,718.9,4257.675,4
2001,10,683,1467.5,8124,4
2001,10,684,5148.7,30374.575,4
2001,10,685,3339.1,19627.96,4
2001,10,686,688.43,4008.18,4
2001,10,687,45.8,274.8,4
2001,10,688,3890,20963.6,4
2001,10,689,1213.7,7448.61,4
2001,10,701,163.8,1023.75,4
2001,10,703,136.8,855,4
2001,10,704,981.8,7313.738,4
2001,10,707,607.8,3646.8,4
2001,10,708,12108.53,73453.4325,4
2001,10,709,1783.8,11119.125,4
2001,10,710,2766.7,16740.005,4
2001,10,711,2477.7,15007.45,4
2001,10,712,1515.2,9424.6,4
2001,10,718,200.5,1203,4
2001,10,719,6216.62,38714.565,4
2001,10,720,4941.5,33717.6,4
2001,10,733,20.85,114.675,4
2001,10,737,5988.52,34857.5,4
2001,10,738,4511.34,26350.9275,4
2001,10,739,337.85,2210.175,4
2001,10,740,1063.45,6675.95,4
2001,10,742,166.3,1039.375,4
2001,10,745,70,420,4
2001,10,750,123,738,4
2001,10,752,430,2795,4
2001,10,756,8560.23,57953.3025,4
2001,10,757,16618.03,96994.095,4
2001,10,761,1002.6,5948.55,4
2001,10,762,1966.9,12325.375,4
2001,10,765,2996,17976,4
2001,10,801,5345.1,31690.425,4
2001,10,802,3331.4,20665.175,4
2001,10,806,1335.8,8294.9,4
2001,10,807,7349,43922.625,4
2001,10,813,8860,54355.05,4
2001,10,814,1070.3,6627.875,4
2001,10,820,196,1067.25,4
2001,10,821,21691.4,126467.05,4
2001,10,822,2888.5,15410.55,4
2001,10,823,410,2191.5,4
2001,10,829,6201.2,37183.45,4
2001,10,840,274.5,1756.8,4
2001,10,842,16792.57,100110.8335,4
2001,10,843,119.4,626.85,4
2001,10,847,79,454.25,4
2001,10,848,195.7,1174.2,4
2001,10,849,1860.55,6622,4
2001,10,850,5818.6,33304.675,4
2001,10,859,157.3,943.8,4
2001,10,860,64689.63,373855.571,4
2001,10,861,393.8,2067.45,4
2001,10,862,310,1627.5,4
2001,10,867,6617.7,38856.75,4
2001,10,878,95,570,4
2001,10,887,605,3630,4
2001,10,897,3780.25,22099.5,4
2001,11,638,35.6,249.2,4
2001,11,652,2045.4,13085.075,4
2001,11,653,3835.7,23063.51,4
2001,11,654,1749.3,10361.785,4
2001,11,655,458.3,2862.525,4
2001,11,656,1197.5,7481.63,4
2001,11,657,2410.8,14934.63,4
2001,11,658,49.5,297,4
2001,11,665,4416.5,28844.65,4
2001,11,667,327,2043.75,4
2001,11,680,3394.2,20215.575,4
2001,11,681,604.59,3749.4075,4
2001,11,682,33,206.25,4
2001,11,683,1632.9,9602.96,4
2001,11,684,6340.9,38939.76,4
2001,11,685,4365.9,27203.025,4
2001,11,686,879.5,5317.5,4
2001,11,687,2366.8,14458.89,4
2001,11,688,5149.5,32059.74,4
2001,11,689,1332,8796.49,4
2001,11,702,149.3,895.8,4
2001,11,704,1122.6,7792.345,4
2001,11,707,749.3,4747.82,4
2001,11,708,9262.2,56951.605,4
2001,11,709,3782.1,23744.255,4
2001,11,710,1748.7,8042.895,4
2001,11,711,2975.1,18500.485,4
2001,11,712,651.5,4006.725,4
2001,11,719,6168.9,40144.825,4
2001,11,720,5232.34,35062.435,4
2001,11,721,124,713,4
2001,11,736,155.3,997.125,4
2001,11,737,2702.41,16914.44,4
2001,11,738,2747.9,17110.95,4
2001,11,739,19,123.5,4
2001,11,740,47.7,286.2,4
2001,11,750,25,175,4
2001,11,752,13,0,4
2001,11,754,110,770,4
2001,11,756,3352.1,24219.325,4
2001,11,757,4820.8,29469.22,4
2001,11,760,66,429,4
2001,11,761,504,3085.75,4
2001,11,762,1641.9,10696.35,4
2001,11,765,3578.3,21796.825,4
2001,11,766,164.7,1029.375,4
2001,11,767,258.2,1678.3,4
2001,11,801,1073.8,6881.95,4
2001,11,802,841.6,5510.725,4
2001,11,803,66,462,4
2001,11,806,251,1631.5,4
2001,11,807,5687.5,36120.2,4
2001,11,813,5657,34731.75,4
2001,11,814,778.7,4808.355,4
2001,11,821,5447.5,35761.7,4
2001,11,829,2739.7,17360.66,4
2001,11,842,4644.98,30743.38,4
2001,11,849,472,2832,4
2001,11,850,5260.11,31059.9761,4
2001,11,860,24848.73,160690.7719,4
2001,11,863,37,240.5,4
2001,11,867,3439,21554,4
2001,11,868,34.2,213.75,4
2001,11,869,30,210,4
2001,11,872,23,149.5,4
2001,11,878,566.5,1338,4
2001,11,880,41,262.4,4
2001,12,632,76.4,534.8,4
2001,12,643,91.3,616.275,4
2001,12,644,70,507.5,4
2001,12,651,131.8,869.88,4
2001,12,652,1507.4,9788.245,4
2001,12,653,2025.35,12992.7,4
2001,12,654,862,5072.16,4
2001,12,655,247.1,1762.71,4
2001,12,656,141.63,1001.0175,4
2001,12,657,950.6,6159.63,4
2001,12,665,200.8,1331.6,4
2001,12,680,1511.05,9726.525,4
2001,12,681,300.7,1973.27,4
2001,12,683,793.4,5244.36,4
2001,12,684,2713.1,16919.93,4
2001,12,685,2067.3,13709.01,4
2001,12,686,1682.9,11151.72,4
2001,12,687,693,5011,4
2001,12,688,6441.9,43148.16,4
2001,12,689,2797.8,18832.1,4
2001,12,702,3,18,4
2001,12,704,1293.6,10027.726,4
2001,12,705,109.5,711.75,4
2001,12,707,157.3,1108.04,4
2001,12,708,2352.76,15337.245,4
2001,12,709,280.1,1762.76,4
2001,12,710,703.5,4724.94,4
2001,12,711,1763.85,11950.3375,4
2001,12,712,163.11,1044.4,4
2001,12,719,3584.13,24897.345,4
2001,12,720,3224.9,21218.11,4
2001,12,735,39.5,256.75,4
2001,12,737,840.9,5330.2,4
2001,12,738,1478.77,9329.7625,4
2001,12,739,220.75,1359.1,4
2001,12,740,98.3,589.8,4
2001,12,751,29.4,220.5,4
2001,12,752,48.5,278.875,4
2001,12,756,2775.7,21169.275,4
2001,12,757,2460.4,15282.995,4
2001,12,761,1378.4,9077.8,4
2001,12,765,2523.9,15916.625,4
2001,12,800,51,357,4
2001,12,801,1099.2,7702.7,4
2001,12,802,835,6234.4,4
2001,12,806,68,442,4
2001,12,807,2489.3,17040.8,4
2001,12,813,1096,7085,4
2001,12,814,3483.3,23574.825,4
2001,12,820,46,322,4
2001,12,821,1796.4,13256.275,4
2001,12,827,105.6,792,4
2001,12,829,57,399,4
2001,12,840,12,96,4
2001,12,842,3244.2,23932.65,4
2001,12,849,306,2142,4
2001,12,850,2778.05,18732.9415,4
2001,12,860,12911.59,94305.8855,4
2001,12,865,28.6,207.35,4
2001,12,867,1316,9218,4
2001,12,868,142.6,1105.15,4
2001,12,878,369,461.25,4
2001,12,885,608.7,3956.55,4
2001,12,888,279.1,2163.025,4
2001,12,892,65,487.5,4
2002,1,632,72.5,423.5,4
2002,1,643,473.4,3313.8,4
2002,1,651,29.7,200.475,4
2002,1,652,1015.6,6980.725,4
2002,1,653,657,4534.325,4
2002,1,654,233.4,1496.225,4
2002,1,655,283.5,1984.5,4
2002,1,656,473.9,3232.95,4
2002,1,657,823.2,5750.95,4
2002,1,665,330,2475,4
2002,1,680,1791.7,11677.725,4
2002,1,681,172,890.5,4
2002,1,683,650.6,4355.86,4
2002,1,684,1558.5,10733.6,4
2002,1,685,1149.8,8064.575,4
2002,1,686,1620.1,11052.3,4
2002,1,687,1635.6,11529.2,4
2002,1,688,7384.5,51246.525,4
2002,1,689,2407.2,16556.1,4
2002,1,702,25,150,4
2002,1,703,158,1108,4
2002,1,704,968.7,7378.8,4
2002,1,707,597.2,4180.4,4
2002,1,708,1202.26,8198.095,4
2002,1,709,230.5,1613.5,4
2002,1,710,403.7,2825.9,4
2002,1,711,1529.4,10780,4
2002,1,712,1872,12922.775,4
2002,1,719,4782.45,33741.975,4
2002,1,720,3341.3,23254.05,4
2002,1,726,80,560,4
2002,1,737,427.3,3034.525,4
2002,1,738,882.1,3674.825,4
2002,1,739,199,1343.25,4
2002,1,740,415.25,2547.725,4
2002,1,756,1332.6,10392.45,4
2002,1,757,2089.33,15069.8075,4
2002,1,758,373.7,2682.425,4
2002,1,762,211.5,1639.125,4
2002,1,765,1784.4,12253.425,4
2002,1,801,462,3234,4
2002,1,802,1693.8,6351.3,4
2002,1,807,918,6249.35,4
2002,1,813,937.8,6225.35,4
2002,1,814,5779.7,39039.7,4
2002,1,821,981.1,7304.4,4
2002,1,827,262,1991.5,4
2002,1,842,726,5403.75,4
2002,1,850,1918.9,12781.05,4
2002,1,860,6953.6,50629.34,4
2002,1,867,3193.6,23061.4,4
2002,1,868,148,1147,4
2002,1,869,219.5,1591.375,4
2002,1,879,806.5,6250.375,4
2002,1,897,343,2572.5,4
2002,2,632,19.7,128.1,4
2002,2,636,58.4,423.4,4
2002,2,643,163.1,1164.025,4
2002,2,651,66.7,483.575,4
2002,2,652,526.1,3468.75,4
2002,2,653,421.5,2781.175,4
2002,2,654,247.1,1610.225,4
2002,2,656,351,2544.75,4
2002,2,657,615.9,4455,4
2002,2,665,881,7048,4
2002,2,680,1754.99,12838.0275,4
2002,2,681,155.4,1137.55,4
2002,2,683,115.9,949.3,4
2002,2,684,783.7,5304.65,4
2002,2,685,1463.8,10540.275,4
2002,2,686,1072.6,7634,4
2002,2,687,646.1,4787.475,4
2002,2,688,13177,94048.065,4
2002,2,689,3433.4,24651.99,4
2002,2,703,382,2918,4
2002,2,704,379.5,3036,4
2002,2,708,448.89,3250.28,4
2002,2,709,234.3,1698.675,4
2002,2,710,29.7,215.325,4
2002,2,711,1651.68,11993.575,4
2002,2,712,55.9,402.2,4
2002,2,713,119.6,850.2,4
2002,2,719,2222.5,16714.3,4
2002,2,720,2368.3,17263.3,4
2002,2,737,294.6,1804.945,4
2002,2,738,405.5,2019.6,4
2002,2,739,12,78,4
2002,2,740,493.95,3025.1875,4
2002,2,752,99.5,796,4
2002,2,756,586.8,4347.581,4
2002,2,757,728.7,5518.425,4
2002,2,762,345.08,2674.37,4
2002,2,765,849.1,5649.65,4
2002,2,767,28.5,185.25,4
2002,2,770,3.5,27.125,4
2002,2,801,495.3,3628.15,4
2002,2,802,199.3,1494.75,4
2002,2,807,270.9,2013.8,4
2002,2,813,1399,10184,4
2002,2,814,3583.5,25320.75,4
2002,2,821,654.25,4897.875,4
2002,2,822,117.5,795.328,4
2002,2,842,514,3895,4
2002,2,846,105,735,4
2002,2,850,903.4,5810.25,4
2002,2,860,2610.91,20060.055,4
2002,2,867,1059,8091,4
2002,2,878,347.2,2649.6,4
2002,2,880,102,714,4
2002,2,897,1921.7,14893.175,4
2002,3,632,71,350,4
2002,3,651,121.1,877.975,4
2002,3,652,124.4,794.3,4
2002,3,653,136,986.9,4
2002,3,654,63.6,461.1,4
2002,3,655,140.1,1050.75,4
2002,3,656,493.7,2958,4
2002,3,657,230,1667.5,4
2002,3,680,1390,10464.4,4
2002,3,682,16.2,129.6,4
2002,3,683,202,1445,4
2002,3,684,111.3,797.25,4
2002,3,685,238.4,1728.4,4
2002,3,686,76.8,566.3,4
2002,3,687,315,2362.5,4
2002,3,688,9919.51,72557.105,4
2002,3,689,2267.4,16474.15,4
2002,3,703,158,1264,4
2002,3,707,421.2,3159,4
2002,3,708,508.3,3491.275,4
2002,3,710,150.9,1094.025,4
2002,3,711,475,3443.75,4
2002,3,719,927.81,6433.855,4
2002,3,720,1346,10336.55,4
2002,3,733,9.55,71.625,4
2002,3,737,128.4,690.5,4
2002,3,738,333,2032.25,4
2002,3,740,203.95,1161.2875,4
2002,3,756,198.5,1560.7,4
2002,3,757,739.9,5329.55,4
2002,3,758,72.5,580,4
2002,3,762,62,480.5,4
2002,3,765,322,2093,4
2002,3,801,152.5,1172.5,4
2002,3,807,109,817.5,4
2002,3,813,39.5,0,4
2002,3,814,1543,11366.5,4
2002,3,821,686.1,3421.2,4
2002,3,822,71.1,618.57,4
2002,3,842,210.75,1585.1,4
2002,3,850,955.3,7093.075,4
2002,3,860,1011.18,7697.93,4
2002,3,867,77,539,4
2002,3,877,133.3,1033.075,4
2002,3,878,22.5,157.5,4
2002,3,897,297,2301.75,4
2002,10,618,39,312,5
2002,10,628,26.6,172.9,5
2002,10,632,215,1230,5
2002,10,651,596.7,3855.37,5
2002,10,652,2936.4,18858.375,5
2002,10,653,6835.55,44200.28,5
2002,10,654,6201.05,38860.06,5
2002,10,655,2695.2,17378.205,5
2002,10,656,1976.2,12899.735,5
2002,10,657,464.2,3017.3,5
2002,10,658,22.6,158.2,5
2002,10,665,2955.41,19632.92,5
2002,10,680,2999,19750.585,5
2002,10,681,853.9,6416.215,5
2002,10,683,515.7,3039.81,5
2002,10,684,4503.8,29340.235,5
2002,10,685,1893.5,12199.865,5
2002,10,686,1472.55,9730.665,5
2002,10,687,170,170,5
2002,10,688,11052.84,71812.79,5
2002,10,689,570,3648,5
2002,10,702,105,682.5,5
2002,10,703,88,594,5
2002,10,707,1145.6,7306.595,5
2002,10,708,12970.41,83486.2975,5
2002,10,709,477.3,3210.28,5
2002,10,710,488.5,3053.125,5
2002,10,711,4717.75,30445.69,5
2002,10,712,551,3915.2,5
2002,10,719,2291.27,15405.2762,5
2002,10,720,7925.2,55912.3,5
2002,10,722,135,903,5
2002,10,737,3471.62,23917.7775,5
2002,10,738,4392.65,29127.775,5
2002,10,739,652.3,4303.875,5
2002,10,740,3447.6,24372.6,5
2002,10,752,104,624,5
2002,10,756,7447.7,50913.46,5
2002,10,757,18371.54,128809.945,5
2002,10,758,1185.6,7853.2,5
2002,10,760,172,1290,5
2002,10,762,3125.5,20708.125,5
2002,10,765,5839.1,37864.125,5
2002,10,767,33.21,215.865,5
2002,10,800,312.9,1921.35,5
2002,10,801,2922,19341.9,5
2002,10,802,38,285,5
2002,10,806,475.25,3119.8125,5
2002,10,807,5691.3,37078.775,5
2002,10,813,8057,53434.75,5
2002,10,814,891.8,5768.27,5
2002,10,821,13371.7,85639.375,5
2002,10,822,2509,14997.925,5
2002,10,829,5590,36704.54,5
2002,10,840,492.3,2646.325,5
2002,10,842,8875.17,53784.76,5
2002,10,843,124.5,809.25,5
2002,10,844,171.5,1114.75,5
2002,10,849,4485.3,27486.95,5
2002,10,850,7941.3,51444.6,5
2002,10,856,510,2932.5,5
2002,10,860,53040.84,320998.0575,5
2002,10,861,143,929.5,5
2002,10,867,9246.5,57514.5,5
2002,10,868,46.4,301.6,5
2002,10,872,141,846,5
2002,10,877,2325.45,13787.95,5
2002,10,878,594.06,3564.36,5
2002,10,880,598.6,3292.3,5
2002,10,881,539.25,3235.5,5
2002,10,886,97,630.5,5
2002,10,890,17.05,119.35,5
2002,10,897,126,819,5
2002,11,651,314,2111.4,5
2002,11,652,2335.6,15575.025,5
2002,11,653,3561.7,23404.755,5
2002,11,654,1521,9494.5,5
2002,11,655,997.3,6618.844,5
2002,11,656,384.7,2435.11,5
2002,11,657,1944.6,12900.575,5
2002,11,659,881.1,5719.48,5
2002,11,665,3590.8,24943.9,5
2002,11,680,1337.9,9004.675,5
2002,11,681,1095.3,7235.895,5
2002,11,683,1134.9,7112.625,5
2002,11,684,3211.3,21498.42,5
2002,11,685,1132.6,7516.4,5
2002,11,686,1240.3,8534,5
2002,11,688,2970.29,19587.305,5
2002,11,689,4599.65,31529.1225,5
2002,11,704,48,432,5
2002,11,707,797.4,5291.805,5
2002,11,708,9463.1,62925.62,5
2002,11,709,2178.4,14798.345,5
2002,11,710,2643.8,18106.755,5
2002,11,711,3653.96,25071.37,5
2002,11,712,595.5,4140,5
2002,11,719,4623.03,31214.65,5
2002,11,720,4457.9,31576.6,5
2002,11,737,1993.05,14013.0875,5
2002,11,738,3769,26252.75,5
2002,11,739,571.9,3744.875,5
2002,11,740,647.2,4280.84,5
2002,11,754,87,652.5,5
2002,11,756,3841.45,28274.1,5
2002,11,757,6082.12,41612.915,5
2002,11,758,831.6,5895.475,5
2002,11,760,152.8,1146,5
2002,11,762,613.35,4124.95,5
2002,11,765,2067.7,13314.625,5
2002,11,801,1484.2,10031.5,5
2002,11,802,80,600,5
2002,11,807,1694.24,11196.03,5
2002,11,813,4997,33789.7,5
2002,11,814,3047.9,20495.13,5
2002,11,821,2589.7,18159.625,5
2002,11,822,574.5,4111.7,5
2002,11,829,666.2,4497.55,5
2002,11,840,63.1,410.15,5
2002,11,842,2408.1,16271.25,5
2002,11,844,260.4,1778.6,5
2002,11,849,1417,9210.5,5
2002,11,850,7228,49447.42,5
2002,11,857,395,2844,5
2002,11,859,483.5,1208.75,5
2002,11,860,28244.73,192281.241,5
2002,11,861,120,780,5
2002,11,866,284.5,1864.82,5
2002,11,867,2013.7,12838.07,5
2002,11,868,73.9,517.3,5
2002,12,643,535.8,3884.55,5
2002,12,651,85,612,5
2002,12,652,2637,18500.025,5
2002,12,653,2643.17,18815.915,5
2002,12,654,266.6,1944.525,5
2002,12,655,777,5523.795,5
2002,12,656,708.3,5160.245,5
2002,12,657,1973.9,14024.585,5
2002,12,665,3739,26846,5
2002,12,680,1956.9,13780.8,5
2002,12,681,1705,12094.05,5
2002,12,683,555.7,3993.225,5
